D6055,temp_spi_1_6,thermistor_temp_spi 2/2  (highest word)  
D6056,temp_mcu_0_1,thermistor_temp_mcu 1/2  (lowest word)  
D6057,temp_mcu_1_1,thermistor_temp_mcu 2/2  (highest word)  
D6058,temp_mcu_0_2,thermistor_temp_mcu 1/2  (lowest word)  
D6059,temp_mcu_1_2,thermistor_temp_mcu 2/2  (highest word)  
D6060,temp_mcu_0_3,thermistor_temp_mcu 1/2  (lowest word)  
D6061,temp_mcu_1_3,thermistor_temp_mcu 2/2  (highest word)  
D6062,temp_mcu_0_4,thermistor_temp_mcu 1/2  (lowest word)  
D6063,temp_mcu_1_4,thermistor_temp_mcu 2/2  (highest word)  
D6064,temp_mcu_0_5,thermistor_temp_mcu 1/2  (lowest word)  
D6065,temp_mcu_1_5,thermistor_temp_mcu 2/2  (highest word)  
D6066,temp_mcu_0_6,thermistor_temp_mcu 1/2  (lowest word)  
D6067,temp_mcu_1_6,thermistor_temp_mcu 2/2  (highest word)  
D6068,data_frequency_0_1,data_frequency 1/2  (lowest word)  
D6069,data_frequency_1_1,data_frequency 2/2  (highest word)  
D6070,data_frequency_0_2,data_frequency 1/2  (lowest word)  
D6071,data_frequency_1_2,data_frequency 2/2  (highest word)  
D6072,data_frequency_0_3,data_frequency 1/2  (lowest word)  
D6073,data_frequency_1_3,data_frequency 2/2  (highest word)  
D6074,data_frequency_0_4,data_frequency 1/2  (lowest word)  
D6075,data_frequency_1_4,data_frequency 2/2  (highest word)  
D6076,data_frequency_0_5,data_frequency 1/2  (lowest word)  
D6077,data_frequency_1_5,data_frequency 2/2  (highest word)  
D6078,data_frequency_0_6,data_frequency 1/2  (lowest word)  
D6079,data_frequency_1_6,data_frequency 2/2  (highest word)  
D6080,3_micro_volts_0_1,p3_3_micro_volts 1/2  (lowest word)  
D6081,3_micro_volts_1_1,p3_3_micro_volts 2/2  (highest word)  
D6082,3_micro_volts_0_2,p3_3_micro_volts 1/2  (lowest word)  
D6083,3_micro_volts_1_2,p3_3_micro_volts 2/2  (highest word)  
D6084,3_micro_volts_0_3,p3_3_micro_volts 1/2  (lowest word)  
D6085,3_micro_volts_1_3,p3_3_micro_volts 2/2  (highest word)  
D6086,3_micro_volts_0_4,p3_3_micro_volts 1/2  (lowest word)  
D6087,3_micro_volts_1_4,p3_3_micro_volts 2/2  (highest word)  
D6088,3_micro_volts_0_5,p3_3_micro_volts 1/2  (lowest word)  
D6089,3_micro_volts_1_5,p3_3_micro_volts 2/2  (highest word)  
D6090,3_micro_volts_0_6,p3_3_micro_volts 1/2  (lowest word)  
D6091,3_micro_volts_1_6,p3_3_micro_volts 2/2  (highest word)  
D6092,p3_3_reading_0_1,p3_3_reading 1/2  (lowest word)  
D6093,p3_3_reading_1_1,p3_3_reading 2/2  (highest word)  
D6094,p3_3_reading_0_2,p3_3_reading 1/2  (lowest word)  
D6095,p3_3_reading_1_2,p3_3_reading 2/2  (highest word)  
D6096,p3_3_reading_0_3,p3_3_reading 1/2  (lowest word)  
D6097,p3_3_reading_1_3,p3_3_reading 2/2  (highest word)  
D6098,p3_3_reading_0_4,p3_3_reading 1/2  (lowest word)  
D6099,p3_3_reading_1_4,p3_3_reading 2/2  (highest word)  
D6100,p3_3_reading_0_5,p3_3_reading 1/2  (lowest word)  
D6101,p3_3_reading_1_5,p3_3_reading 2/2  (highest word)  
D6102,p3_3_reading_0_6,p3_3_reading 1/2  (lowest word)  
D6103,p3_3_reading_1_6,p3_3_reading 2/2  (highest word)  

